大ジャンル,商品カテゴリ,商品名,長方形画像URL,円形画像URL,商品URL,エネルギー,タンパク質,脂質,炭水化物,食塩相当量,食物繊維,糖質,ナトリウム,カリウム,トランス脂肪酸,飽和脂肪酸,カフェイン,お酒の使用,タンパク質_per_エネルギー,食物繊維_per_エネルギー,ナトリウム_per_エネルギー,カリウム_per_エネルギー,脂質_per_エネルギー,食塩相当量_per_エネルギー,糖質_per_エネルギー,トランス脂肪酸_per_エネルギー,飽和脂肪酸_per_エネルギー,カフェイン_per_エネルギー,タンパク質_偏差値,食物繊維_偏差値,ナトリウム_偏差値,カリウム_偏差値,脂質_偏差値,食塩相当量_偏差値,糖質_偏差値,トランス脂肪酸_偏差値,飽和脂肪酸_偏差値,健康偏差値,不健康偏差値
ビバレッジ,フラペチーノ®,ほうじ茶 もちっと ミルク フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785556560/4524785556560_11_s.jpg,image_f6cb25d5-d88d-4f1f-9fa8-0f27becdc144.png,https://menu.starbucks.co.jp/4524785556560,382.0,4.8,20.6,44.9,0.4,1.1,43.8,164.0,202.0,0.2,10.8,28.0,,0.012565445026178,0.0028795811518324,0.4293193717277487,0.5287958115183246,0.0539267015706806,0.0010471204188481,0.1146596858638743,0.000523560209424,0.0282722513089005,0.0732984293193717,44.3,46.4,45.3,45.8,56.1,46.9,48.3,52.4,59.7,45.45,52.68
ビバレッジ,フラペチーノ®,エスプレッソ  アフォガート フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785344143/4524785344143_11_s.jpg,image_db8149ca-3f1d-4721-bf0f-c0f2036a1a3a.png,https://menu.starbucks.co.jp/4524785344143,438.0,4.2,28.5,41.7,0.5,0.7,41.0,189.0,433.0,0.4,18.2,160.0,,0.0095890410958904,0.0015981735159817,0.4315068493150685,0.9885844748858448,0.0650684931506849,0.0011415525114155,0.093607305936073,0.0009132420091324,0.0415525114155251,0.365296803652968,43.2,45.3,45.4,46.5,60.9,47.3,44.2,61.0,71.7,45.1,57.02
ビバレッジ,フラペチーノ®,コーヒー フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785165731/4524785165731_11_s.jpg,image_fbbdcd42-371b-4390-8828-4ee2ae51072a.png,https://menu.starbucks.co.jp/4524785165731,170.0,2.6,2.2,35.0,0.4,0.1,34.9,164.0,238.0,0.1,1.3,86.0,,0.0152941176470588,0.0005882352941176,0.9647058823529412,1.4,0.0129411764705882,0.0023529411764705,0.2052941176470588,0.0005882352941176,0.0076470588235294,0.5058823529411764,45.4,44.5,52.5,47.1,38.3,51.1,65.9,53.8,40.9,47.375,50.0
ビバレッジ,フラペチーノ®,ダーク モカ チップ フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785166059/4524785166059_11_s.jpg,image_fc940bc8-055f-422f-a443-2acbbfeb55e4.png,https://menu.starbucks.co.jp/4524785166059,341.0,5.3,15.2,45.9,0.5,2.1,43.7,211.0,585.0,0.2,9.7,98.0,,0.0155425219941348,0.0061583577712609,0.6187683284457478,1.715542521994135,0.044574780058651,0.001466275659824,0.1281524926686217,0.0005865102639296,0.0284457478005865,0.2873900293255132,45.5,49.1,47.9,47.6,52.0,48.3,50.9,53.8,59.8,47.525,52.96
ビバレッジ,フラペチーノ®,キャラメル フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785165816/4524785165816_11_s.jpg,image_3fb6c07d-9f5b-428b-abce-7e09fa310433.png,https://menu.starbucks.co.jp/4524785165816,302.0,3.7,12.0,44.9,0.5,0.1,44.8,192.0,289.0,0.2,7.5,86.0,,0.012251655629139,0.0003311258278145,0.6357615894039735,0.956953642384106,0.0397350993377483,0.0016556291390728,0.1483443708609271,0.0006622516556291,0.0248344370860927,0.2847682119205298,44.2,44.3,48.1,46.5,49.9,48.9,54.9,55.5,56.5,45.775,53.14
ビバレッジ,フラペチーノ®,抹茶 クリーム フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785165892/4524785165892_11_s.jpg,image_1e658eb7-e510-42b4-9e7e-0ffbccab0cd3.png,https://menu.starbucks.co.jp/4524785165892,322.0,5.3,12.7,47.1,0.5,0.9,46.1,184.0,273.0,0.2,7.8,78.0,,0.0164596273291925,0.0027950310559006,0.5714285714285714,0.8478260869565217,0.0394409937888198,0.0015527950310559,0.143167701863354,0.0006211180124223,0.024223602484472,0.2422360248447205,45.8,46.3,47.2,46.3,49.8,48.6,53.9,54.6,56.0,46.4,52.58
ビバレッジ,フラペチーノ®,バニラ クリーム フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785165939/4524785165939_11_s.jpg,image_985e4227-8b49-460a-9866-affa9d4a2695.png,https://menu.starbucks.co.jp/4524785165939,255.0,4.5,12.4,31.5,0.5,0.1,31.4,184.0,206.0,0.2,7.7,0.0,,0.0176470588235294,0.000392156862745,0.7215686274509804,0.807843137254902,0.0486274509803921,0.0019607843137254,0.1231372549019607,0.0007843137254901,0.0301960784313725,0.0,46.3,44.3,49.3,46.3,53.8,49.9,50.0,58.1,61.4,46.55,54.64
ビバレッジ,フラペチーノ®,マンゴー パッション ティー フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785118751/4524785118751_11_s.jpg,image_1f33763b-af85-4f09-823e-e154f2fdbe8f.png,https://menu.starbucks.co.jp/4524785118751,140.0,0.7,0.0,34.4,0.2,1.0,33.4,95.0,209.0,0.0,0.0,0.0,,0.005,0.0071428571428571,0.6785714285714286,1.4928571428571429,0.0,0.0014285714285714,0.2385714285714285,0.0,0.0,0.0,41.5,49.9,48.7,47.3,32.7,48.2,72.4,40.9,34.0,46.85,45.64
ビバレッジ,フラペチーノ®,My フルーツ³ フラペチーノ® グレープ ＆ ピーチ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785517479/4524785517479_11_s.jpg,image_726af359-23bb-49f4-b131-0ecc35d31049.png,https://menu.starbucks.co.jp/4524785517479,425.0,7.7,15.2,66.6,0.6,,,,,,,,,0.0181176470588235,,,,0.0357647058823529,0.0014117647058823,,,,,46.4,50.0,50.0,50.0,48.2,48.1,50.0,50.0,50.0,49.1,49.26
ビバレッジ,フラペチーノ®,My フルーツ³ フラペチーノ® ストロベリー,https://asset.menu.starbucks.co.jp/public/sku_images/4524785479791/4524785479791_11_s.jpg,image_b332788b-c479-41cc-8767-47c69ff09c94.png,https://menu.starbucks.co.jp/4524785479791,360.0,7.9,11.9,57.4,0.6,,,,,,,,,0.0219444444444444,,,,0.0330555555555555,0.0016666666666666,,,,,47.9,50.0,50.0,50.0,47.0,48.9,50.0,50.0,50.0,49.475,49.18
ビバレッジ,フラペチーノ®,和三蜜 アーモンドミルク フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785487345/4524785487345_11_s.jpg,image_5648b580-ece4-4211-9e1a-a98d662ce556.png,https://menu.starbucks.co.jp/4524785487345,315.0,3.0,18.0,36.7,0.6,,,,,,,,,0.0095238095238095,,,,0.0571428571428571,0.0019047619047619,,,,,43.2,50.0,50.0,50.0,57.5,49.7,50.0,50.0,50.0,48.3,51.44
ビバレッジ,フラペチーノ®,クランチー アーモンド チョコレート フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785324671/4524785324671_11_s.jpg,image_30a45b25-9760-4ffe-98b7-c33f9f3ed344.png,https://menu.starbucks.co.jp/4524785324671,472.0,8.4,22.4,60.7,0.6,,,,,,,,,0.0177966101694915,,,,0.047457627118644,0.0012711864406779,,,,,46.3,50.0,50.0,50.0,53.3,47.7,50.0,50.0,50.0,49.075,50.2
ビバレッジ,フラペチーノ®,ゆず & シトラス ラベンダー セージ ティー フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785445543/4524785445543_11_s.jpg,image_7b6a6920-85a2-4e95-92f8-6a78c8f710b9.png,https://menu.starbucks.co.jp/4524785445543,252.0,0.3,0.1,63.1,0.2,,,,,,,,,0.0011904761904761,,,,0.0003968253968253,0.0007936507936507,,,,,40.0,50.0,50.0,50.0,32.9,46.1,50.0,50.0,50.0,47.5,45.8
ビバレッジ,フラペチーノ®,ストロベリー & パッション ティー フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785445550/4524785445550_11_s.jpg,image_effbd6c7-a7d5-4d3a-99e7-30a43b0b5454.png,https://menu.starbucks.co.jp/4524785445550,233.0,0.3,5.4,45.9,0.04,,,,,,,,,0.0012875536480686,,,,0.023175965665236,0.0001716738197424,,,,,40.1,50.0,50.0,50.0,42.7,44.1,50.0,50.0,50.0,47.525,47.36
ビバレッジ,フラペチーノ®,和三蜜 抹茶 フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785445581/4524785445581_11_s.jpg,image_3b84bbe7-8497-4e63-86e5-02eea6934468.png,https://menu.starbucks.co.jp/4524785445581,303.0,6.1,12.7,42.3,0.1,,,,,,,,,0.0201320132013201,,,,0.0419141914191419,0.0003300330033003,,,,,47.2,50.0,50.0,50.0,50.9,44.7,50.0,50.0,50.0,49.3,49.12
ビバレッジ,フラペチーノ®,和三蜜 ほうじ茶 フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785445598/4524785445598_11_s.jpg,image_26d775db-c65b-42a3-959f-b90ce7e4bf03.png,https://menu.starbucks.co.jp/4524785445598,304.0,5.6,12.8,42.6,0.1,,,,,,,,,0.0184210526315789,,,,0.0421052631578947,0.000328947368421,,,,,46.6,50.0,50.0,50.0,50.9,44.6,50.0,50.0,50.0,49.15,49.1
ビバレッジ,フラペチーノ®,ジョイフルメドレー ティー  ラテ フラペチーノ®,https://asset.menu.starbucks.co.jp/public/sku_images/4524785526518/4524785526518_11_s.jpg,image_00919c9f-3ed3-4290-895f-50685078383b.png,https://menu.starbucks.co.jp/4524785526518,284.0,2.5,6.2,55.5,0.1,,,,,,,,,0.0088028169014084,,,,0.0218309859154929,0.0003521126760563,,,,,42.9,50.0,50.0,50.0,42.2,44.7,50.0,50.0,50.0,48.225,47.38
ビバレッジ,フラペチーノ®,My フルーツ³ フラペチーノ® オレンジ & パッションフルーツ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785546974/4524785546974_11_s.jpg,image_05e6fedd-a3b1-45d3-a920-b47467c0a43c.png,https://menu.starbucks.co.jp/4524785546974,399.0,8.2,15.2,59.1,0.6,,,,,,,,,0.0205513784461152,,,,0.038095238095238,0.0015037593984962,,,,,47.4,50.0,50.0,50.0,49.2,48.4,50.0,50.0,50.0,49.35,49.52
ビバレッジ,コーヒー,ドリップ コーヒー,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000018/4524785000018_11_s.jpg,image_4cc04a59-c841-4ac5-b00d-4850f99c2348.png,https://menu.starbucks.co.jp/4524785000018,18.0,1.1,0.0,3.3,0.01,0.7,2.6,6.0,404.0,0.0,0.0,276.0,,0.0611111111111111,0.0388888888888888,0.3333333333333333,22.444444444444443,0.0,0.0005555555555555,0.1444444444444444,0.0,0.0,15.333333333333334,62.7,76.4,44.0,78.9,32.7,45.4,54.1,40.9,34.0,65.5,41.42
ビバレッジ,コーヒー,カフェ ミスト,https://asset.menu.starbucks.co.jp/public/sku_images/4524785062870/4524785062870_11_s.jpg,image_9ef57cc4-9f5d-4210-96bc-32c283ceb2f2.png,https://menu.starbucks.co.jp/4524785062870,127.0,7.2,6.3,10.7,0.2,0.4,10.3,81.0,480.0,0.2,3.7,138.0,,0.0566929133858267,0.0031496062992125,0.6377952755905512,3.779527559055118,0.0496062992125984,0.0015748031496062,0.0811023622047244,0.0015748031496062,0.0291338582677165,1.0866141732283463,61.1,46.6,48.1,50.7,54.2,48.6,41.8,75.5,60.4,51.625,56.1
ビバレッジ,コーヒー,コールドブリュー コーヒー,https://asset.menu.starbucks.co.jp/public/sku_images/4524785324732/4524785324732_11_s.jpg,image_f2417ac9-1876-4869-a9c1-6c40dcadf41b.png,https://menu.starbucks.co.jp/4524785324732,10.0,0.4,0.0,2.3,0.01,0.6,1.6,5.0,205.0,0.0,0.0,144.0,,0.04,0.06,0.5,20.5,0.0,0.001,0.16,0.0,0.0,14.4,54.7,93.9,46.3,75.9,32.7,46.8,57.1,40.9,34.0,67.7,42.3
ビバレッジ,コーヒー,コーヒー プレス,https://asset.menu.starbucks.co.jp/public/sku_images/4524785046856/4524785046856_11_s.jpg,image_56e79928-2687-487e-8d75-90b7e46e8586.png,https://menu.starbucks.co.jp/4524785046856,17.0,1.0,0.0,3.1,0.01,0.7,2.4,5.0,374.0,0.0,0.0,255.0,,0.0588235294117647,0.0411764705882352,0.2941176470588235,22.0,0.0,0.0005882352941176,0.1411764705882353,0.0,0.0,15.0,61.9,78.3,43.5,78.2,32.7,45.5,53.5,40.9,34.0,65.475,41.32
ビバレッジ,コーヒー,オリアート™ ゴールデンフォーム™ コールド ブリュー,https://asset.menu.starbucks.co.jp/public/sku_images/4524785542563/4524785542563_11_s.jpg,image_367f1386-ef8b-44c0-8515-73d557602cbf.png,https://menu.starbucks.co.jp/4524785542563,256.0,1.0,23.8,11.5,0.04,,,,,,,,,0.00390625,,,,0.09296875,0.00015625,,,,,41.1,50.0,50.0,50.0,73.0,44.1,50.0,50.0,50.0,47.775,53.42
ビバレッジ,エスプレッソ,ジンジャーブレッド ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785033153/4524785033153_11_s.jpg,image_d397efa3-3550-44d9-8667-2e524a938dcd.png,https://menu.starbucks.co.jp/4524785033153,320.0,11.4,16.3,32.1,0.3,0.4,31.8,138.0,592.0,0.3,9.9,80.0,,0.035625,0.00125,0.43125,1.85,0.0509375,0.0009375,0.099375,0.0009375,0.0309375,0.25,53.1,45.0,45.4,47.8,54.8,46.6,45.4,61.5,62.1,47.825,54.08
ビバレッジ,エスプレッソ,スターバックス ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000223/4524785000223_11_s.jpg,image_4e260e8a-98d1-449b-a761-b46ae59bc495.png,https://menu.starbucks.co.jp/4524785000223,223.0,12.5,11.5,17.7,0.3,0.3,17.4,144.0,635.0,0.3,6.7,80.0,,0.0560538116591928,0.0013452914798206,0.6457399103139013,2.8475336322869955,0.0515695067264574,0.0013452914798206,0.0780269058295964,0.0013452914798206,0.0300448430493273,0.358744394618834,60.8,45.1,48.2,49.3,55.0,47.9,41.2,70.5,61.3,50.85,55.18
ビバレッジ,エスプレッソ,ソイ ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785047396/4524785047396_11_s.jpg,image_5cb9a514-348d-4782-a793-334bc0461e3a.png,https://menu.starbucks.co.jp/4524785047396,208.0,11.8,13.8,10.0,0.7,1.0,9.0,213.0,661.0,0.0,2.0,80.0,,0.0567307692307692,0.0048076923076923,1.0240384615384617,3.1778846153846154,0.0663461538461538,0.0033653846153846,0.0432692307692307,0.0,0.0096153846153846,0.3846153846153846,61.1,48.0,53.3,49.8,61.5,54.4,34.5,40.9,42.7,53.05,46.8
ビバレッジ,エスプレッソ,アーモンドミルク ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785433106/4524785433106_11_s.jpg,image_894290d2-9bfe-479d-aa06-e20f23688393.png,https://menu.starbucks.co.jp/4524785433106,159.0,2.9,13.4,9.1,0.6,4.5,4.6,234.0,200.0,0.0,0.9,80.0,,0.0182389937106918,0.0283018867924528,1.471698113207547,1.2578616352201255,0.0842767295597484,0.0037735849056603,0.0289308176100628,0.0,0.0056603773584905,0.5031446540880503,46.5,67.5,59.4,46.9,69.2,55.7,31.7,40.9,39.1,55.075,47.32
ビバレッジ,エスプレッソ,オーツミルク ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785433021/4524785433021_11_s.jpg,image_b8adf003-3c82-49d9-8ce8-593627bd4e8c.png,https://menu.starbucks.co.jp/4524785433021,213.0,4.7,11.5,23.5,0.5,2.0,21.5,207.0,242.0,0.0,1.2,80.0,,0.0220657276995305,0.0093896713615023,0.971830985915493,1.136150234741784,0.0539906103286385,0.0023474178403755,0.1009389671361502,0.0,0.0056338028169014,0.3755868544600939,47.9,51.8,52.6,46.7,56.1,51.1,45.7,40.9,39.1,49.75,46.58
ビバレッジ,エスプレッソ,カプチーノ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000285/4524785000285_11_s.jpg,image_0b0a8035-a2c3-4d35-b992-002f6c403bb1.png,https://menu.starbucks.co.jp/4524785000285,114.0,6.5,5.8,9.4,0.2,0.3,9.1,72.0,380.0,0.2,3.4,80.0,,0.0570175438596491,0.0026315789473684,0.631578947368421,3.333333333333333,0.0508771929824561,0.0017543859649122,0.0798245614035087,0.0017543859649122,0.0298245614035087,0.7017543859649122,61.2,46.2,48.1,50.1,54.7,49.2,41.6,79.5,61.1,51.4,57.22
ビバレッジ,エスプレッソ,カフェ モカ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000254/4524785000254_11_s.jpg,image_581178ab-926d-4dff-98c3-bb8b83314644.png,https://menu.starbucks.co.jp/4524785000254,399.0,12.6,18.7,46.9,0.3,2.8,44.1,131.0,845.0,0.3,10.2,95.0,,0.031578947368421,0.0070175438596491,0.3283208020050125,2.117794486215539,0.0468671679197994,0.0007518796992481,0.1105263157894736,0.0007518796992481,0.025563909774436,0.238095238095238,51.5,49.8,44.0,48.2,53.0,46.0,47.5,57.4,57.2,48.375,52.22
ビバレッジ,エスプレッソ,ホワイト モカ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785034532/4524785034532_11_s.jpg,image_9f2d7489-cc7d-4df0-91db-be53b54b2c7b.png,https://menu.starbucks.co.jp/4524785034532,401.0,12.8,18.3,46.8,0.5,0.4,46.4,227.0,675.0,0.3,11.5,80.0,,0.0319201995012468,0.0009975062344139,0.5660847880299252,1.6832917705735662,0.0456359102244389,0.0012468827930174,0.1157107231920199,0.0007481296758104,0.0286783042394014,0.199501246882793,51.7,44.8,47.2,47.6,52.5,47.6,48.5,57.3,60.0,47.825,53.18
ビバレッジ,エスプレッソ,キャラメル マキアート,https://asset.menu.starbucks.co.jp/public/sku_images/4524785019232/4524785019232_11_s.jpg,image_5ca71f63-a1b1-4837-acf5-61a3b0dd3955.png,https://menu.starbucks.co.jp/4524785019232,211.0,8.5,8.4,25.9,0.2,0.3,25.5,106.0,467.0,0.2,4.9,80.0,,0.0402843601895734,0.0014218009478672,0.5023696682464455,2.213270142180095,0.0398104265402843,0.0009478672985781,0.1208530805687203,0.0009478672985781,0.0232227488151658,0.3791469194312796,54.8,45.2,46.3,48.4,49.9,46.6,49.5,61.7,55.1,48.675,52.56
ビバレッジ,エスプレッソ,カフェ アメリカーノ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000315/4524785000315_11_s.jpg,image_7bc3fa6a-cdbb-48b2-b53c-891a0448f2d7.png,https://menu.starbucks.co.jp/4524785000315,11.0,0.8,0.0,2.2,0.0,0.7,1.6,0.0,247.0,0.0,0.0,160.0,,0.0727272727272727,0.0636363636363636,0.0,22.454545454545453,0.0,0.0,0.1454545454545454,0.0,0.0,14.545454545454543,67.1,97.0,39.6,78.9,32.7,43.6,54.3,40.9,34.0,70.65,41.1
ビバレッジ,エスプレッソ,エスプレッソ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785000346/4524785000346_11_s.jpg,image_0a531826-4e84-46b8-93e4-0ba86aeabe24.png,https://menu.starbucks.co.jp/4524785000346,5.0,0.4,0.0,1.1,0.0,0.3,0.8,0.0,124.0,0.0,0.0,80.0,,0.08,0.06,0.0,24.8,0.0,0.0,0.16,0.0,0.0,16.0,69.9,93.9,39.6,82.4,32.7,43.6,57.1,40.9,34.0,71.45,41.66
ビバレッジ,エスプレッソ,スターバックス ブロンド ラテ with オーツミルク,https://asset.menu.starbucks.co.jp/public/sku_images/4524785487253/4524785487253_11_s.jpg,image_b219f768-aa08-4295-af8c-a2a3242d68d6.png,https://menu.starbucks.co.jp/4524785487253,213.0,4.7,11.5,23.5,0.5,2.0,21.5,207.0,242.0,0.0,1.2,80.0,,0.0220657276995305,0.0093896713615023,0.971830985915493,1.136150234741784,0.0539906103286385,0.0023474178403755,0.1009389671361502,0.0,0.0056338028169014,0.3755868544600939,47.9,51.8,52.6,46.7,56.1,51.1,45.7,40.9,39.1,49.75,46.58
ビバレッジ,エスプレッソ,トリプルエスプレッソ ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785457690/4524785457690_11_s.jpg,image_f26f3ae2-7bad-460f-8cc4-3af0b6114dd0.png,https://menu.starbucks.co.jp/4524785457690,219.0,11.4,9.7,22.4,0.3,1.0,21.4,122.0,801.0,0.3,5.7,239.0,,0.0520547945205479,0.0045662100456621,0.5570776255707762,3.6575342465753424,0.0442922374429223,0.0013698630136986,0.0977168949771689,0.0013698630136986,0.0260273972602739,1.091324200913242,59.3,47.8,47.1,50.5,51.9,48.0,45.0,71.0,57.6,51.175,54.7
ビバレッジ,エスプレッソ,オリアート™ オーツミルク ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785544406/4524785544406_11_s.jpg,image_31626368-00d3-432c-a52a-c168e96713df.png,https://menu.starbucks.co.jp/4524785544406,318.0,4.5,24.4,22.4,0.5,,,,,,,,,0.0141509433962264,,,,0.0767295597484276,0.0015723270440251,,,,,44.9,50.0,50.0,50.0,66.0,48.6,50.0,50.0,50.0,48.725,52.92
ビバレッジ,エスプレッソ,和三蜜 ムース フォーム アーモンドミルク ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785548541/4524785548541_11_s.jpg,image_8e98e22b-332a-404f-a5bb-b322617d2b2a.png,https://menu.starbucks.co.jp/4524785548541,154.0,3.3,10.4,14.0,0.6,,,,,,,,,0.0214285714285714,,,,0.0675324675324675,0.0038961038961038,,,,,47.7,50.0,50.0,50.0,62.0,56.1,50.0,50.0,50.0,49.425,53.62
ビバレッジ,ティー｜TEAVANA™,ほうじ茶 まろやか キャラメル ティー ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785556607/4524785556607_11_s.jpg,image_00a66856-7b49-476e-aa8d-4ce8ba0e720f.png,https://menu.starbucks.co.jp/4524785556607,367.0,13.3,18.3,38.1,0.4,1.0,37.1,184.0,586.0,0.4,11.1,37.0,,0.0362397820163487,0.0027247956403269,0.5013623978201635,1.5967302452316077,0.0498637602179836,0.0010899182561307,0.1010899182561308,0.0010899182561307,0.0302452316076294,0.1008174386920981,53.3,46.3,46.3,47.4,54.3,47.1,45.7,64.9,61.4,48.325,54.68
ビバレッジ,ティー｜TEAVANA™,ストロベリー ラベンダー ティー ラテ,https://asset.menu.starbucks.co.jp/public/sku_images/4524785556645/4524785556645_11_s.jpg,image_8c609add-f0aa-4aec-ac53-aa529ed25eb5.png,https://menu.starbucks.co.jp/4524785556645,265.0,5.5,11.2,35.7,0.3,0.0,35.7,127.0,324.0,0.1,7.2,229.0,,0.020754716981132,0.0,0.4792452830188679,1.2226415094339622,0.0422641509433962,0.0011320754716981,0.1347169811320754,0.000377358490566,0.0271698113207547,0.8641509433962264,47.4,44.0,46.0,46.9,51.0,47.2,52.2,49.2,58.7,46.075,51.66
